s_ID,s_Tag,sub_ID,sub_Title,Contributors,Abstract,Keywords,Topic,Link
sess193,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_335,"Look, Ma, No Matrices!",Steven De Keninck,"In this talk, we'll show how one can use PGA (Plane-based geometric algebra) for industry standard tangent space normal-mapping, with 25% less vertex storage, for a comparable computational cost.","25, talk, tangent",General Research,https://s2024.conference-program.org/presentation/?id=gensub_335&sess=sess193
sess183,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_338,Character Stylization in Disney's Wish,"Avneet Kaur, Jennifer Stratton","The look of characters in Wish is inspired by the storybook style of earlier Disney classics. Details in appearance, shading, and streamlined geometric shapes of models and grooms provide the foundation for the stylization and art-directed performance. A final compositing treatment produces the painterly watercolor look with hand-drawn influenced linework.","appearance, look, treatment",General Research,https://s2024.conference-program.org/presentation/?id=gensub_338&sess=sess183
sess195,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_339,Familiar Feelings: Emotion Look Development on Pixar's Inside Out 2,"Ana Lacaze, Ben Porter, Jacob Kuenzel, Te Hu, Masha Ellsworth, Athena Xenakis, Markus Kranzler, Alexis Angelidis","On Pixar’s Inside Out 2 (2024), we had the challenging task of resurrecting five well-known, technically complex emotion characters, as well as creating five additional emotion characters. We will discuss the elements of the character design and how their implementation has evolved from the original film to the sequel.","characters, emotion, sequel",General Research,https://s2024.conference-program.org/presentation/?id=gensub_339&sess=sess195
sess198,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_340,Elemental — Fireplace Flooding FX,Amit Baadkar,"The talk will focus on planning, development, and execution of water effects in the fireshop flooding sequence in Disney and Pixar's Elemental.","development, disney, effects",General Research,https://s2024.conference-program.org/presentation/?id=gensub_340&sess=sess198
sess190,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_341,Practical Use of Machine Learning in Visual FX and Animation: A Case Study From 'Superman and Louis' TV Series,"Andres Reyes Botello, Freddy Chávez Olmos, Juan Carlos Galindo, Weverton Alves","In the VFX industry, AI's rise prompts discussion on job security and ethics. Boxel Studio optimizes AI to boost efficiency and quality, not replace creativity. Our talk, Practical Use of Machine Learning for VFX and Animation, showcases AI's role, emphasizing motion capture, generative AI, and copycat algorithms for enhanced productivity.","ai, animation, vfx",Machine Learning,https://s2024.conference-program.org/presentation/?id=gensub_341&sess=sess190
sess187,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_342,End-to-end Automatic Body and Face Setup for Generative or User Created 3D Avatar,"Weiqi Shi, Maurice Chu, Dario Kneubuhler, Ervin Teng, Adam Burr, Tallon Hodge, Ian Sachs, Andrew Kunz","We propose and implement a production level end-to-end pipeline to automatically bridge the gap between 3D humanoid models and body and facial animation ready avatars that are highly customizable with different clothing and accessories. Our pipeline can support a large variety of input, from realistic humans, robots, aliens to monsters.","3d, end, pipeline",General Research,https://s2024.conference-program.org/presentation/?id=gensub_342&sess=sess187
sess182,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_343,On Smoothly Varying Frame Timing in First-person Gaming,"Devi Klein, Josef Spjut, Ben Boudaoud, Joohwan Kim","We present a user study using smoothly varying frame timing and variable refresh rate to measure user performance in FPS games. Through two experiments, we find that varying frame time affects the perception of smoothness, though we measure no additional impact on FPS aiming performance.","fps, user, varying",General Research,https://s2024.conference-program.org/presentation/?id=gensub_343&sess=sess182
sess189,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_351,Making of Chameleon Transformation FX in KFP4,"Zachary Glynn, Jinguang Huang, Landon Gray, Hamid Shahsavari, Zhao Wang",This talk introduces the FX work flows for the making of the Chameleon transformation in Kung Fu Panda 4.,"chameleon, flows, fu",General Research,https://s2024.conference-program.org/presentation/?id=gensub_351&sess=sess189
sess228,"Full Conference, Full Conference Supporter, Experience, Exhibitor Full Conference, Exhibitor Experience",gensub_354,Reframe: Recording and Editing Character Motion in Virtual Reality,"Qian Zhou, Aniruddha Prithul, Hans Kellner, Brian Pene, David Ledo, Sebastian Herrera Urrutia, Hilmar Koch, George Fitzmaurice, Fraser Anderson","Join us for a live demo of creating life-like 3D character animations in VR! Attendees will use a novel VR animation authoring interface to record and edit motion. The system utilizes advanced VR tracking to capture full-body motion, facial expressions, and hand gestures, coupled with an approachable intuitive editing interface.","interface, motion, vr",Extended Reality,https://s2024.conference-program.org/presentation/?id=gensub_354&sess=sess228
sess200,"Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_356,Spatial Storytelling in the Newsroom: Reconstructing News Events in 3D,"Malika Khurana, Karthik Patanjali, Nick Bartzokas","When we create stories in 3D, we can go beyond words to help the reader feel they were there to experience and understand it. This talk shows how three visual stories in The New York Times create a sense of presence, using computer vision techniques, spatial audio, and 3D tiles.","3d, create, stories",General Research,https://s2024.conference-program.org/presentation/?id=gensub_356&sess=sess200
sess205,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",gensub_361,"Student / Futures: Creative Careers in Animation, Computer Graphics, and Interactive Techniques","Johannes DeYoung, Claudia Davis, Clinton Fanelli, Mike Stroud","Industry panelists share perspectives and insights for students, educators, and creative professionals who are considering careers in animation, computer graphics, creative technologies, and interactive techniques. Represented industry segments include animation and VFX, computer graphics and information systems, themed entertainment, and interactive educational technologies.","animation, computer, technologies",General Research,https://s2024.conference-program.org/presentation/?id=gensub_361&sess=sess205
sess156,"Games, Real-Time, Rendering, Gaming &amp; Interactive, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",gensub_367,Introduction to Real-Time Ray Tracing,"Chris Cascioli, Laura Reznikov","We present an introduction to real-time ray tracing using DirectX Raytracing (DXR) API. Concepts demonstrated in DXR can be applied to other APIs or bridge the gap for those with offline ray-tracing knowledge. By the end of the course, participants will be able to render a triangle mesh in DXR.","dxr, ray, tracing",General Research,https://s2024.conference-program.org/presentation/?id=gensub_367&sess=sess156
sess202,"Full Conference, Full Conference Supporter, Virtual Access, Experience, Exhibitor Full Conference, Exhibitor Experience",gensub_369,Adjacencies,"Johannes DeYoung, Mike Rader","Adjacencies (2022—ongoing) is an exploration in distance collaboration and creative exchange between artists and animation classes at Carnegie Mellon University and Yale School of Art. Modeled upon cadavre exquis, thematic prompts and material constraints guide the collective assembly of animated sequences through intervals of peer exchange and arrangement.","2022, exchange, thematic",General Research,https://s2024.conference-program.org/presentation/?id=gensub_369&sess=sess202
